Id,Response Date,clean_paraphrases,emotion,is_frustrated
90097900,2022-02-04 04:21:05,"application is difficult to learn but once you do, application is a good way to finish your work.",neutral,no
90097900,2022-02-04 04:21:05,"application is difficult to learn but once you do, application is a good way to finish your work.",neutral,no
90097900,2022-02-04 04:21:05,"application is difficult to learn but once you do, application is a good way to finish your work.",neutral,no
90161199,2022-02-05 03:04:28,this application is very easy to use and has proper information about your business.,approval,no
90161199,2022-02-05 03:04:28,this application is very easy to use and has proper information about your business.,approval,no
90161199,2022-02-05 03:04:28,this application is very easy to use and has proper information about your business.,approval,no
90963717,2022-02-18 04:07:44,"we do anything like leads update, state of lead and so on in this software.",neutral,no
90963717,2022-02-18 04:07:44,"we do anything like leads update, state of lead and so on in this software.",neutral,no
91105271,2022-02-21 03:51:25,application is easy to find data from the past activities of the lead.,neutral,no
91105271,2022-02-21 03:51:25,application is easy to find data from the past activities of the lead.,neutral,no
91105271,2022-02-21 03:51:25,application is easy to find data from the past activities of the lead.,neutral,no
91105271,2022-02-21 03:51:25,application is easy to find data from the past activities of the lead.,neutral,no
91485572,2022-02-27 05:16:01,everything is good in this application.,approval,no
92089987,2022-03-09 04:03:19,find the shop address directly.,neutral,no
91668662,2022-03-02 04:21:39,application was a good application for contacting people.,admiration,no
91668662,2022-03-02 04:21:39,application was a good application for contacting people.,admiration,no
92229941,2022-03-11 06:41:35,application takes time for good loading.,optimism,no
92229941,2022-03-11 06:41:35,application takes time for good loading.,optimism,no
92288309,2022-03-12 03:42:44,this leadsquared.,fear,yes
92363794,2022-03-14 04:28:09,the system runs smoothly.,neutral,no
92502807,2022-03-16 03:20:02,we know everything we mention and follow-up.,neutral,no
81608906,2021-09-22 06:15:10,repetitive tasks need more time.,neutral,no
92899461,2022-03-23 03:35:25,the customer experience information is in one place.,neutral,no
93581570,2022-04-04 04:00:18,leadsquared is a good platform for business management.,neutral,no
93654803,2022-04-05 04:28:46,the export data limit should be increased.,neutral,no
93654803,2022-04-05 04:28:46,we can only export now.,neutral,no
93792142,2022-04-07 04:16:13,there is a good business recourse site.,admiration,no
81750473,2021-09-24 03:47:21,application should be more reliable.,approval,no
81752149,2021-09-24 04:42:30,"when you mark the lead stage, application go to no contact.",neutral,no
81752149,2021-09-24 04:42:30,"when you mark the lead stage, application go to no contact.",neutral,no
93654478,2022-04-05 04:16:35,do not disturb in the morning.,neutral,no
82054354,2021-09-29 04:38:23,not proper work.,disapproval,yes
80327249,2021-09-02 04:37:44,add more options.,approval,no
82058141,2021-09-29 06:33:45,application also seems like been a long time.,neutral,no
80621954,2021-09-07 04:19:49,the location accuracy is poor.,disapproval,yes
82206114,2021-10-01 06:19:43,i rated it as i had experienced it.,neutral,no
82354654,2021-10-04 04:26:14,application is difficult to work on certain days because application is slow to capture payments and reflect activity.,neutral,no
82354654,2021-10-04 04:26:14,application is difficult to work on certain days because application is slow to capture payments and reflect activity.,neutral,no
82354654,2021-10-04 04:26:14,application is difficult to work on certain days because application is slow to capture payments and reflect activity.,neutral,no
82354654,2021-10-04 04:26:14,application is difficult to work on certain days because application is slow to capture payments and reflect activity.,neutral,no
82354654,2021-10-04 04:26:14,application is difficult to work on certain days because application is slow to capture payments and reflect activity.,neutral,no
82582694,2021-10-07 04:00:20,application was good and easy to use.,admiration,no
82582694,2021-10-07 04:00:20,application was good and easy to use.,admiration,no
82586187,2021-10-07 05:56:05,not getting relevant leads.,disappointment,yes
78711378,2021-08-08 03:09:36,there is delayed support on every issue.,neutral,no
78711378,2021-08-08 03:09:36,there is delayed support on every issue.,neutral,no
82654467,2021-10-08 05:08:50,help us to know when to call.,approval,no
82654542,2021-10-08 05:11:18,there is nothing good in this.,disapproval,yes
76870431,2021-07-08 04:23:32,application could have its own crm software.,neutral,no
76870431,2021-07-08 04:23:32,application could have its own crm software.,neutral,no
82771027,2021-10-10 11:55:59,"if a call is connected or not, then why do application manually.",confusion,yes
82771027,2021-10-10 11:55:59,"if a call is connected or not, then why do application manually.",confusion,yes
82771027,2021-10-10 11:55:59,"if a call is connected or not, then why do application manually.",confusion,yes
82871792,2021-10-12 04:58:08,poor crm from the sales point of view.,sadness,yes
82871792,2021-10-12 04:58:08,i have to enter the order value again when i change the lead status.,approval,no
82871792,2021-10-12 04:58:08,all history of instances which are not relevant is in activity history.,neutral,no
82871792,2021-10-12 04:58:08,there are many more non-usable things that come up.,neutral,no
83229726,2021-10-18 04:14:26,application is necessary to update days once.,neutral,no
83229726,2021-10-18 04:14:26,application is necessary to update days once.,neutral,no
83232038,2021-10-18 05:24:19,i need a technical team to operate my application.,desire,no
83312569,2021-10-19 04:45:26,the total sales review is not being opened.,neutral,no
76933888,2021-07-09 02:08:34,not every lead has the option of uploading.,neutral,no
83467921,2021-10-21 04:57:55,we are facing too many problems because of the blocked call time report.,fear,yes
83467921,2021-10-21 04:57:55,we are facing too many problems because of the blocked call time report.,fear,yes
83468123,2021-10-21 05:03:53,thank you for the slow work.,gratitude,no
89580516,2022-01-27 04:12:15,application is good but can be a little more user-friendly.,approval,no
89580516,2022-01-27 04:12:15,application is good but can be a little more user-friendly.,approval,no
79455719,2021-08-20 03:24:21,there is more that needs to be added to understand the things.,neutral,no
89880491,2022-02-01 05:00:03,the process should have been more automated.,neutral,no
83607662,2021-10-23 04:34:22,there are fewer features for mobile users.,neutral,no
83607662,2021-10-23 04:34:22,there are fewer features for mobile users.,neutral,no
83608679,2021-10-23 05:18:51,application is always a poor issue.,sadness,yes
83608679,2021-10-23 05:18:51,application is always a poor issue.,sadness,yes
90466010,2022-02-10 04:38:10,application is difficult to change extension during calls.,neutral,no
90466010,2022-02-10 04:38:10,application is difficult to change extension during calls.,neutral,no
90535052,2022-02-11 04:07:00,data should be updated on real-time.,neutral,no
90535052,2022-02-11 04:07:00,data should be updated on real-time.,neutral,no
90596643,2022-02-12 03:10:58,application takes a lot of time to reflect on the system.,neutral,no
90596643,2022-02-12 03:10:58,"when we try to click it more times, it is saved a lot of the time.",neutral,no
90674468,2022-02-14 02:11:17,"sometimes application work, sometimes application work at all, and sometimes application work at all.",neutral,no
90674468,2022-02-14 02:11:17,"sometimes application work, sometimes application work at all, and sometimes application work at all.",neutral,no
90674468,2022-02-14 02:11:17,"sometimes application work, sometimes application work at all, and sometimes application work at all.",neutral,no
90674468,2022-02-14 02:11:17,"sometimes application work, sometimes application work at all, and sometimes application work at all.",neutral,no
90674468,2022-02-14 02:11:17,"sometimes application work, sometimes application work at all, and sometimes application work at all.",neutral,no
90674468,2022-02-14 02:11:17,"sometimes application work, sometimes application work at all, and sometimes application work at all.",neutral,no
90676784,2022-02-14 03:25:01,application becomes very slow.,neutral,no
90746597,2022-02-15 02:32:48,"while fetching report, call duration data should be dear.",neutral,no
90746597,2022-02-15 02:32:48,"while fetching report, call duration data should be dear.",neutral,no
90748600,2022-02-15 03:30:36,"when our client refers someone, i think a good idea to only refer to the person who opened the account.",approval,no
90816865,2022-02-16 01:44:56,not sure about the reliability of the system communications component.,confusion,yes
83648762,2021-10-24 04:16:36,some improvement is needed.,optimism,no
77357991,2021-07-16 04:27:28,frequent update is not user-friendly.,disapproval,yes
77357991,2021-07-16 04:27:28,frequent update is not user-friendly.,disapproval,yes
90893395,2022-02-17 03:42:38,sometimes application lags behind.,neutral,no
90893395,2022-02-17 03:42:38,sometimes application lags behind.,neutral,no
90893395,2022-02-17 03:42:38,application is very helpful.,optimism,no
82585025,2021-10-07 05:18:32,application was good.,admiration,no
91026462,2022-02-19 03:12:22,multiple sales are showing on the same date.,neutral,no
87321687,2021-12-20 04:38:49,just the installation set for the play store can be used for application integrations.,neutral,no
91175788,2022-02-22 04:39:09,the time and date are not showing up.,neutral,no
91175035,2022-02-22 04:12:13,not working the way application should.,disappointment,yes
91175035,2022-02-22 04:12:13,not working the way application should.,disappointment,yes
91317073,2022-02-24 01:31:16,i want option comments on the show.,desire,no
91317073,2022-02-24 01:31:16,"application is ho i, like.",love,no
83691284,2021-10-25 03:47:50,please use the application.,neutral,no
83691284,2021-10-25 03:47:50,please use the application.,neutral,no
82653932,2021-10-08 04:51:20,easy ideas,neutral,no
91447162,2022-02-26 03:34:49,application is easy to use and comfortable to operate.,approval,no
91447162,2022-02-26 03:34:49,application is easy to use and comfortable to operate.,approval,no
91446443,2022-02-26 03:06:27,there are details about lead.,neutral,no
91668304,2022-03-02 04:09:42,the application for bde will come again.,approval,no
91668512,2022-03-02 04:16:41,application takes a long time to load a page because of no proper update.,neutral,no
